user_id;subscription_id;subscription_type;subscription_price;payment_date;payment_number;payment_value
6d387cce-be6d-4b8d-a67c-66a807610aab;860e6013-41ff-4125-9382-5e92fccbb6e5;Monthly;24.99;2023-01-10;13;24.99
6d387cce-be6d-4b8d-a67c-66a807610aab;860e6013-41ff-4125-9382-5e92fccbb6e5;Monthly;24.99;2023-02-10;14;24.99
6d387cce-be6d-4b8d-a67c-66a807610aab;860e6013-41ff-4125-9382-5e92fccbb6e5;Monthly;24.99;2023-03-10;15;24.99
6d387cce-be6d-4b8d-a67c-66a807610aab;860e6013-41ff-4125-9382-5e92fccbb6e5;Monthly;24.99;2023-04-10;16;24.99
6d387cce-be6d-4b8d-a67c-66a807610aab;860e6013-41ff-4125-9382-5e92fccbb6e5;Monthly;24.99;2023-05-10;17;24.99
6d387cce-be6d-4b8d-a67c-66a807610aab;860e6013-41ff-4125-9382-5e92fccbb6e5;Monthly;24.99;2023-06-10;18;24.99
6d387cce-be6d-4b8d-a67c-66a807610aab;860e6013-41ff-4125-9382-5e92fccbb6e5;Monthly;24.99;2023-07-10;19;24.99
6d387cce-be6d-4b8d-a67c-66a807610aab;860e6013-41ff-4125-9382-5e92fccbb6e5;Monthly;24.99;2023-08-10;20;24.99
95101387-92be-4661-a405-401012428841;d3441fe8-c2a4-4d5b-bb53-b31433be3581;Monthly;22.99;2022-07-25;1;22.99
95101387-92be-4661-a405-401012428841;d3441fe8-c2a4-4d5b-bb53-b31433be3581;Monthly;22.99;2022-08-25;2;22.99
95101387-92be-4661-a405-401012428841;d3441fe8-c2a4-4d5b-bb53-b31433be3581;Monthly;22.99;2022-09-25;3;22.99
263c7bce-4a3a-4075-a4b6-f1a38bdb99de;68d7681e-0d7c-4145-bceb-7b070afec611;Yearly;174.92999999999998;2022-10-09;1;174.92999999999998
4cd1deba-fb04-4991-bc2f-8ca43d44ea12;eab6f8d8-59e8-4c32-8c92-46dfb5ff985a;Yearly;160.92999999999998;2022-08-23;1;160.92999999999998
4cd1deba-fb04-4991-bc2f-8ca43d44ea12;eab6f8d8-59e8-4c32-8c92-46dfb5ff985a;Yearly;160.92999999999998;2023-08-23;2;160.92999999999998
365fe43e-8de4-4dc3-9694-9d58bc7d2f77;fc112d2c-0f4f-47dc-a265-926566f99741;Yearly;174.92999999999998;2022-06-17;1;174.92999999999998
4404538b-ed1d-45a5-a83c-665f0927725f;ab816147-5957-446e-8ddd-10af885b3bb6;Monthly;24.99;2021-12-22;1;24.99
4404538b-ed1d-45a5-a83c-665f0927725f;ab816147-5957-446e-8ddd-10af885b3bb6;Monthly;24.99;2022-01-22;2;24.99
4404538b-ed1d-45a5-a83c-665f0927725f;ab816147-5957-446e-8ddd-10af885b3bb6;Monthly;24.99;2022-02-22;3;24.99
4404538b-ed1d-45a5-a83c-665f0927725f;ab816147-5957-446e-8ddd-10af885b3bb6;Monthly;24.99;2022-03-22;4;24.99
4404538b-ed1d-45a5-a83c-665f0927725f;ab816147-5957-446e-8ddd-10af885b3bb6;Monthly;24.99;2022-04-22;5;24.99
4404538b-ed1d-45a5-a83c-665f0927725f;ab816147-5957-446e-8ddd-10af885b3bb6;Monthly;24.99;2022-05-22;6;24.99
4404538b-ed1d-45a5-a83c-665f0927725f;ab816147-5957-446e-8ddd-10af885b3bb6;Monthly;24.99;2022-06-22;7;24.99
4404538b-ed1d-45a5-a83c-665f0927725f;ab816147-5957-446e-8ddd-10af885b3bb6;Monthly;24.99;2022-07-22;8;24.99
4404538b-ed1d-45a5-a83c-665f0927725f;ab816147-5957-446e-8ddd-10af885b3bb6;Monthly;24.99;2022-08-22;9;24.99
4404538b-ed1d-45a5-a83c-665f0927725f;ab816147-5957-446e-8ddd-10af885b3bb6;Monthly;24.99;2022-09-22;10;24.99
72461782-9420-405b-b5e2-0fdf3f6d9323;aef114a9-0aa2-4bea-b1a7-267dcccb3948;Yearly;139.92999999999998;2022-01-29;1;139.92999999999998
72461782-9420-405b-b5e2-0fdf3f6d9323;aef114a9-0aa2-4bea-b1a7-267dcccb3948;Yearly;139.92999999999998;2023-01-29;2;139.92999999999998
620661b8-fe69-4a85-9c0c-5b42b465515c;d6609040-761f-4262-8045-33a46fcc8efd;Yearly;174.92999999999998;2022-07-07;1;174.92999999999998
d0c477a1-38b5-4318-8dda-468b8e8cd228;3d9f9898-db76-4a86-be77-9508a80bab00;Yearly;153.92999999999998;2022-07-21;1;153.92999999999998
aa3195be-44e3-4dcb-81f8-b65abba88ff1;a89ddab7-5260-48ed-9deb-304db48401a8;Yearly;153.92999999999998;2022-05-06;1;153.92999999999998
aa3195be-44e3-4dcb-81f8-b65abba88ff1;a89ddab7-5260-48ed-9deb-304db48401a8;Yearly;153.92999999999998;2023-05-06;2;153.92999999999998
f7a8bdda-6ed6-4c31-a91b-6e38394df1cf;ad3221eb-8800-45a0-b808-ba5e30f4c004;Yearly;174.92999999999998;2022-02-04;1;174.92999999999998
3b7a3ec2-5a34-4920-9c69-b7a0ac985649;6369168f-ef61-425a-b4a4-5506912084bd;Yearly;139.92999999999998;2022-11-28;1;139.92999999999998
3b7a3ec2-5a34-4920-9c69-b7a0ac985649;6369168f-ef61-425a-b4a4-5506912084bd;Yearly;139.92999999999998;2023-11-28;2;139.92999999999998
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2022-01-03;1;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2022-02-03;2;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2022-03-03;3;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2022-04-03;4;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2022-05-03;5;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2022-06-03;6;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2022-07-03;7;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2022-08-03;8;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2022-09-03;9;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2022-10-03;10;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2022-11-03;11;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2022-12-03;12;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2023-01-03;13;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2023-02-03;14;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2023-03-03;15;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2023-04-03;16;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2023-05-03;17;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2023-06-03;18;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2023-07-03;19;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2023-08-03;20;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2023-09-03;21;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2023-10-03;22;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2023-11-03;23;24.99
93209586-cdbe-42ba-b2da-ac61fd6e11ed;aa38b8ff-6bcb-4e65-968d-93482f8d983e;Monthly;24.99;2023-12-03;24;24.99
dd2df8d0-f579-4f01-89c9-c0f02eb108c3;eaa1d200-89b3-4a01-b015-4d8fd6b078b6;Yearly;174.92999999999998;2022-04-09;1;174.92999999999998
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2022-09-10;1;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2022-10-10;2;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2022-11-10;3;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2022-12-10;4;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2023-01-10;5;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2023-02-10;6;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2023-03-10;7;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2023-04-10;8;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2023-05-10;9;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2023-06-10;10;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2023-07-10;11;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2023-08-10;12;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2023-09-10;13;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2023-10-10;14;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2023-11-10;15;21.99
32e34a08-2839-4d13-8d58-813f6e5caab9;e7dfc965-787e-471a-9f65-ae6027f8f3c0;Monthly;21.99;2023-12-10;16;21.99
da25838e-5a3a-491f-b0e6-9f56d9303b72;648e5b6a-4f68-45b3-a888-7edaf6fbe771;Monthly;24.99;2022-04-29;1;24.99
da25838e-5a3a-491f-b0e6-9f56d9303b72;648e5b6a-4f68-45b3-a888-7edaf6fbe771;Monthly;24.99;2022-05-29;2;24.99
da25838e-5a3a-491f-b0e6-9f56d9303b72;648e5b6a-4f68-45b3-a888-7edaf6fbe771;Monthly;24.99;2022-06-29;3;24.99
da25838e-5a3a-491f-b0e6-9f56d9303b72;648e5b6a-4f68-45b3-a888-7edaf6fbe771;Monthly;24.99;2022-07-29;4;24.99
da25838e-5a3a-491f-b0e6-9f56d9303b72;648e5b6a-4f68-45b3-a888-7edaf6fbe771;Monthly;24.99;2022-08-29;5;24.99
da25838e-5a3a-491f-b0e6-9f56d9303b72;648e5b6a-4f68-45b3-a888-7edaf6fbe771;Monthly;24.99;2022-09-29;6;24.99
228e40e9-39ae-4bd8-b783-b2b56e731cd8;c39635af-ed33-464a-84d7-ccd9154aac9b;Yearly;174.92999999999998;2022-04-23;1;174.92999999999998
228e40e9-39ae-4bd8-b783-b2b56e731cd8;c39635af-ed33-464a-84d7-ccd9154aac9b;Yearly;174.92999999999998;2023-04-23;2;174.92999999999998
a16ec48b-e3a5-4836-8915-ba5aef1a83e2;6df8387e-713c-488d-b745-6f528f1efba7;Yearly;174.92999999999998;2021-12-27;1;174.92999999999998
a16ec48b-e3a5-4836-8915-ba5aef1a83e2;6df8387e-713c-488d-b745-6f528f1efba7;Yearly;174.92999999999998;2022-12-27;2;174.92999999999998
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2022-03-19;1;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2022-04-19;2;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2022-05-19;3;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2022-06-19;4;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2022-07-19;5;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2022-08-19;6;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2022-09-19;7;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2022-10-19;8;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2022-11-19;9;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2022-12-19;10;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2023-01-19;11;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2023-02-19;12;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2023-03-19;13;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2023-04-19;14;19.99
454179f9-d66a-4347-8dea-a597df68c631;3715c8f5-d991-4958-9d5c-b1554b4af5f9;Monthly;19.99;2023-05-19;15;19.99
88d2c6d2-0525-47ea-b7f6-735055b718a6;4292f14e-e79d-4155-b4e5-5d0d7600daa4;Yearly;139.92999999999998;2022-08-13;1;139.92999999999998
88d2c6d2-0525-47ea-b7f6-735055b718a6;4292f14e-e79d-4155-b4e5-5d0d7600daa4;Yearly;139.92999999999998;2023-08-13;2;139.92999999999998
212252bc-87a6-46fe-9f15-8962b3bc06db;291a4815-c1fc-49fc-8c0d-d4e3ed59bc35;Yearly;174.92999999999998;2022-05-18;1;174.92999999999998
212252bc-87a6-46fe-9f15-8962b3bc06db;291a4815-c1fc-49fc-8c0d-d4e3ed59bc35;Yearly;174.92999999999998;2023-05-18;2;174.92999999999998
cc3bccfc-6939-4534-8c28-2a00e7da91c6;a1d4ab41-c738-4d5f-9a60-59b338ee51f7;Yearly;132.92999999999998;2022-09-30;1;132.92999999999998
7e2e5191-eae6-4600-aa35-f96eb257083b;45ba04ce-9073-432f-8eb5-c9c7f35ec722;Yearly;153.92999999999998;2022-09-14;1;153.92999999999998
7e2e5191-eae6-4600-aa35-f96eb257083b;45ba04ce-9073-432f-8eb5-c9c7f35ec722;Yearly;153.92999999999998;2023-09-14;2;153.92999999999998
c1254228-870b-401d-a923-62d39004ce15;f85c1429-b33b-4047-8aa9-e17bb62a1dbb;Yearly;139.92999999999998;2022-05-14;1;139.92999999999998
bdeb95e9-24dd-495c-b428-bd71de5396bb;fc1efc34-7da5-4060-8926-6946da20afdf;Yearly;174.92999999999998;2022-07-13;1;174.92999999999998
85fb3f26-ddcb-4d6c-b29a-6b7be39d7b84;c2eee5b3-9b0c-4b0d-9fec-7c0af439268b;Yearly;139.92999999999998;2022-09-13;1;139.92999999999998
35c38ece-8687-433f-8f2c-543b7f28bf52;a3b3de76-cd0d-4b37-9066-597286a12dc7;Yearly;174.92999999999998;2022-04-21;1;174.92999999999998
35c38ece-8687-433f-8f2c-543b7f28bf52;a3b3de76-cd0d-4b37-9066-597286a12dc7;Yearly;174.92999999999998;2023-04-21;2;174.92999999999998
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2021-12-22;1;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2022-01-22;2;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2022-02-22;3;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2022-03-22;4;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2022-04-22;5;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2022-05-22;6;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2022-06-22;7;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2022-07-22;8;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2022-08-22;9;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2022-09-22;10;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2022-10-22;11;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2022-11-22;12;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2022-12-22;13;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2023-01-22;14;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2023-02-22;15;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2023-03-22;16;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2023-04-22;17;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2023-05-22;18;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2023-06-22;19;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2023-07-22;20;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2023-08-22;21;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2023-09-22;22;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2023-10-22;23;24.99
bb03824c-2351-4c18-9b5c-505c38df1bf6;e9d87477-6b4d-4162-b556-92d93e492fb2;Monthly;24.99;2023-11-22;24;24.99
8bbd20c1-c8fb-4a98-8f71-e15588e1fa85;496f3345-85cf-491b-b1ad-b7a056067089;Yearly;153.92999999999998;2021-12-25;1;153.92999999999998
8bbd20c1-c8fb-4a98-8f71-e15588e1fa85;496f3345-85cf-491b-b1ad-b7a056067089;Yearly;153.92999999999998;2022-12-25;2;153.92999999999998
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2022-05-23;1;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2022-06-23;2;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2022-07-23;3;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2022-08-23;4;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2022-09-23;5;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2022-10-23;6;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2022-11-23;7;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2022-12-23;8;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2023-01-23;9;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2023-02-23;10;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2023-03-23;11;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2023-04-23;12;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2023-05-23;13;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2023-06-23;14;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2023-07-23;15;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2023-08-23;16;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2023-09-23;17;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2023-10-23;18;24.99
bb3fb4a6-31c7-4c1f-8047-5fb4196ad4f3;7514fa6f-a9d2-4afd-8f9a-38e02cf7e2f6;Monthly;24.99;2023-11-23;19;24.99
3a73ff1a-53e0-4643-9f02-97670078ca09;8c920c7a-a176-48cd-9c0a-bdd20bfcaf19;Yearly;132.92999999999998;2022-03-15;1;132.92999999999998
3a73ff1a-53e0-4643-9f02-97670078ca09;8c920c7a-a176-48cd-9c0a-bdd20bfcaf19;Yearly;132.92999999999998;2023-03-15;2;132.92999999999998
15bdffdf-8842-4a80-972e-8baaaa6cd946;68ed6306-63ad-4bd4-a2f0-1786c726bb70;Yearly;174.92999999999998;2022-01-18;1;174.92999999999998
15bdffdf-8842-4a80-972e-8baaaa6cd946;68ed6306-63ad-4bd4-a2f0-1786c726bb70;Yearly;174.92999999999998;2023-01-18;2;174.92999999999998
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2022-04-03;1;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2022-05-03;2;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2022-06-03;3;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2022-07-03;4;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2022-08-03;5;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2022-09-03;6;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2022-10-03;7;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2022-11-03;8;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2022-12-03;9;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2023-01-03;10;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2023-02-03;11;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2023-03-03;12;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2023-04-03;13;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2023-05-03;14;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2023-06-03;15;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2023-07-03;16;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2023-08-03;17;24.99
695c4aee-6156-4683-b81b-b501aa80e252;963c948e-2c10-440e-b43b-ef8c68f1ae80;Monthly;24.99;2023-09-03;18;24.99
